function,optimiser,converged,iterations,final_value,runtime_ms,config
beale,cSGD_offdiag_0_l,False,1000,4.429541521732806e-06,736.6821765899658,"{'learning_rate': 0.4276224070130943, 'momentum': 0.2759722736904075, 'xi': 0.0011311620318505394, 'gamma': 6.12689016868446, 'weight_decay': 8.8632851134689e-05, 'base_mode': 'grad', 'use_momentum_for_update': True}"
beale,cSGD_offdiag_l_theta,False,1000,1.9977237769545814e-06,709.8262310028076,"{'learning_rate': 0.003078443576928547, 'momentum': 0.5972129684571895, 'xi': 0.0013686905470977032, 'gamma': 0.05235225004738022, 'weight_decay': 0.006949701331214759, 'base_mode': 'momentum', 'use_momentum_for_update': True}"
beale,cSGD_offdiag_l_0,False,1000,,825.6182670593262,"{'learning_rate': 0.8644992983180824, 'momentum': 0.9376898482712454, 'xi': 2.6562906187951456, 'gamma': 0.4958323743257657, 'weight_decay': 0.0027746467972495402, 'base_mode': 'momentum', 'use_momentum_for_update': False}"
beale,cSGD_offdiag_0_m,True,738,9.901497074418094e-08,577.4679183959961,"{'learning_rate': 4.906342838096072e-05, 'momentum': 0.3507286139450435, 'xi': 0.0003363004298409882, 'gamma': 0.001293619411369632, 'weight_decay': 0.005192245707802051, 'base_mode': 'grad', 'use_momentum_for_update': False}"
beale,cSGD_offdiag_0_theta,False,1000,6.222198455757302e-07,832.4770927429199,"{'learning_rate': 0.022825154988832003, 'momentum': 0.963648792973173, 'xi': 0.02113720637182758, 'gamma': 1.7255980958266441, 'weight_decay': 0.0006239406859827723, 'base_mode': 'grad', 'use_momentum_for_update': True}"
beale,cSGD_offdiag_m_m,False,1000,1.605996125149546e-05,728.0890941619873,"{'learning_rate': 0.00509020537436954, 'momentum': 0.26617292952921656, 'xi': 0.00012740442504719266, 'gamma': 0.4113353360668556, 'weight_decay': 0.0003248659669016496, 'base_mode': 'grad', 'use_momentum_for_update': True}"
beale,cSGD_offdiag_theta_m,False,1000,,638.2308006286621,"{'learning_rate': 0.00043728431514396433, 'momentum': 0.6574333799878358, 'xi': 0.0018855415721386228, 'gamma': 0.00043168591608420503, 'weight_decay': 0.0005853660008005013, 'base_mode': 'grad', 'use_momentum_for_update': False}"
beale,cSGD_offdiag_m_0,False,1000,7.458439009122828e-05,704.493522644043,"{'learning_rate': 0.2739993740523356, 'momentum': 0.6666855316223184, 'xi': 0.11816729695568147, 'gamma': 2.8996492647334238, 'weight_decay': 0.0007862671098975804, 'base_mode': 'grad', 'use_momentum_for_update': True}"
beale,cSGD_offdiag_theta_0,False,1000,,746.0842132568359,"{'learning_rate': 1.6377992681068618, 'momentum': 0.040179855013348136, 'xi': 3.7037142290166254, 'gamma': 1.462078506557428, 'weight_decay': 0.002975707164408155, 'base_mode': 'grad', 'use_momentum_for_update': True}"
beale,cSGD_learn_scalar,True,124,9.554884101862121e-08,40.63844680786133,"{'learning_rate': 0.1278078710168727, 'momentum': 0.7578577700011987, 'xi': 0.0043214816246375425, 'beta': 0.7990103232440442, 'metric_lr': 4.7508400766089565e-05, 'metric_reg': 0.0010127455512700314, 'metric_clip': 3.627820625068558}"
beale,cSGD_fixed_rms,True,213,6.65375833280684e-08,45.88198661804199,"{'learning_rate': 6.097021820806467, 'momentum': 0.5178668657284473, 'xi': 0.32930213963426713, 'beta': 0.0, 'beta_rms': 0.939080162928025, 'eps': 6.579066240690733e-09}"
beale,cSGD_fixed,True,174,9.497331833714566e-08,36.89241409301758,"{'learning_rate': 0.10050124895976781, 'momentum': 0.653595402950554, 'xi': 0.013174543864342761, 'beta': 0.0}"
beale,cSGD_offdiag_l_l,False,1000,0.0002561987441721993,780.6906700134277,"{'learning_rate': 1.0406072490560631e-05, 'momentum': 0.5006397763435603, 'xi': 0.00020427117394041953, 'gamma': 0.00022687069129891126, 'weight_decay': 0.0057386584967709636, 'base_mode': 'momentum', 'use_momentum_for_update': False}"
beale,Adam,True,152,8.4288373452075e-08,48.28834533691406,"{'learning_rate': 0.12069513145865537, 'b1': 0.8881391573530513, 'b2': 0.977328576210597, 'eps': 1.3167465326936138e-07}"
rosenbrock,Muon,True,627,8.906310699622898e-08,432.48939514160156,"{'learning_rate': 0.004479160152539892, 'adam_b1': 0.923943648255276, 'adam_b2': 0.9611226992701535, 'eps': 5.9140797296315635e-08, 'beta': 0.5025077261792906}"
rosenbrock,cSGD_offdiag_theta_l,False,1000,,647.6120948791504,"{'learning_rate': 0.06498518186851344, 'momentum': 0.03401939892469246, 'xi': 1.3647383894919447, 'gamma': 0.002649412370067809, 'weight_decay': 0.004460572256644409, 'base_mode': 'grad', 'use_momentum_for_update': True}"
rosenbrock,cSGD_offdiag_m_theta,True,222,2.791977083560902e-08,142.94815063476562,"{'learning_rate': 0.10390511489833709, 'momentum': 0.9707862025667394, 'xi': 1.053885847204128, 'gamma': 1.9956471883007467, 'weight_decay': 0.0035963674317900252, 'base_mode': 'momentum', 'use_momentum_for_update': False}"
rosenbrock,cSGD_offdiag_m_l,False,1000,0.004055887860906983,630.6164264678955,"{'learning_rate': 0.00904446012185493, 'momentum': 0.6053198943720793, 'xi': 0.0002211380678037658, 'gamma': 2.1007990777442354, 'weight_decay': 0.0028544778719986554, 'base_mode': 'momentum', 'use_momentum_for_update': False}"
rosenbrock,cSGD_offdiag_theta_theta,False,1000,0.0026416327328645426,674.2689609527588,"{'learning_rate': 0.0001560611579747557, 'momentum': 0.41358306490829677, 'xi': 0.0006270475696679836, 'gamma': 0.033913256319414734, 'weight_decay': 0.0008521408690177091, 'base_mode': 'momentum', 'use_momentum_for_update': True}"
rosenbrock,cSGD_learn_scalar_log,False,1000,1.0,97.32651710510254,"{'learning_rate': 0.33522343843212654, 'momentum': 0.5270072965612316, 'xi': 0.014762526521038793, 'beta': 0.8213308778742483, 'metric_lr': 0.0161473029552088, 'metric_reg': 6.8856491642821685e-06, 'metric_clip': 1.1215896592461045}"
rosenbrock,cSGD_offdiag_l_m,False,1000,0.005495063092053726,691.0400390625,"{'learning_rate': 1.1353423841755398e-05, 'momentum': 0.2760492077418323, 'xi': 0.00029340114741328074, 'gamma': 0.0011334156448576107, 'weight_decay': 0.0023872881191114503, 'base_mode': 'grad', 'use_momentum_for_update': False}"
rosenbrock,cSGD_learn_diag_log,False,1000,1.0,100.99315643310547,"{'learning_rate': 7.671723999780076e-05, 'momentum': 0.5846837611611991, 'xi': 0.27587624426813223, 'beta': 0.5754473235744763, 'metric_lr': 0.09302231190401052, 'metric_reg': 0.001382965899601623, 'metric_clip': 1.9492708168155644}"
rosenbrock,SGD,False,1000,1.8274960022949163e-06,67.85202026367188,"{'learning_rate': 0.0034368452733791388, 'momentum': 0.7405543919481729}"
rosenbrock,cSGD_learn_diag,False,1000,0.001466472215133665,109.11917686462402,"{'learning_rate': 0.005306130621675576, 'momentum': 0.47309830635150335, 'xi': 0.007833886174797206, 'beta': 0.8457419369904811, 'metric_lr': 8.995958788816908e-05, 'metric_reg': 0.00016269236932919343, 'metric_clip': 2.012981452161003}"
rosenbrock,cSGD_offdiag_0_l,False,1000,0.0013450500801456024,688.0860328674316,"{'learning_rate': 0.04950433284314079, 'momentum': 0.9722196867150722, 'xi': 0.00020661805190932893, 'gamma': 3.2734478445950885, 'weight_decay': 0.008140682873866807, 'base_mode': 'momentum', 'use_momentum_for_update': False}"
rosenbrock,cSGD_offdiag_l_theta,False,1000,0.007184908668109964,657.5701236724854,"{'learning_rate': 0.01120244336600431, 'momentum': 0.9777198167681481, 'xi': 0.0072834096821083535, 'gamma': 0.019414810813587462, 'weight_decay': 0.003245786591652792, 'base_mode': 'grad', 'use_momentum_for_update': False}"
rosenbrock,cSGD_offdiag_l_0,False,1000,0.006158719869611556,723.2329845428467,"{'learning_rate': 0.000218637483037549, 'momentum': 0.9502449924711334, 'xi': 0.03985196021020221, 'gamma': 0.010080832674479446, 'weight_decay': 0.005214220423483239, 'base_mode': 'grad', 'use_momentum_for_update': False}"
rosenbrock,cSGD_offdiag_0_m,False,1000,,694.3833827972412,"{'learning_rate': 0.2882275012658246, 'momentum': 0.47309853259652707, 'xi': 0.014106321919339457, 'gamma': 0.00011353778604322048, 'weight_decay': 0.00926557115141838, 'base_mode': 'grad', 'use_momentum_for_update': True}"
rosenbrock,cSGD_offdiag_0_theta,False,1000,0.0021592528887174165,710.8888626098633,"{'learning_rate': 0.038414407884243634, 'momentum': 0.8713056005343407, 'xi': 0.001174380020870734, 'gamma': 7.2478712647198575, 'weight_decay': 0.0014278485013956466, 'base_mode': 'momentum', 'use_momentum_for_update': False}"
rosenbrock,cSGD_offdiag_m_m,False,1000,1.762849673482474e-05,674.4861602783203,"{'learning_rate': 0.012779124084134815, 'momentum': 0.9056669976993155, 'xi': 0.004011655500961369, 'gamma': 1.259328729919649, 'weight_decay': 9.475131261696523e-05, 'base_mode': 'momentum', 'use_momentum_for_update': False}"
rosenbrock,cSGD_offdiag_theta_m,False,1000,0.0008265908583734669,763.7300491333008,"{'learning_rate': 1.533888810806469e-05, 'momentum': 0.7878743323609371, 'xi': 0.00010132806590209781, 'gamma': 0.002582388887698054, 'weight_decay': 0.005840386578266218, 'base_mode': 'momentum', 'use_momentum_for_update': False}"
